Company being reviewed,Competitor category,user_review_name,published_date,star_rating,review_title,review_body,Sentiment of review,Polarity,plastic surgery,Body & Liposuction,Hair Transplant,Veins,Rejuvenation & Fillers,Laser Hair Removal,Dermatology,Haemorrhoids,Snoring,Bunion,Competitors,Cost,Speed,Staff assistance,experience,Online,Cleanliness,Gratitude,results
Sk:n,wider industry competitor,Kayleigh Hilsdon,2016-08-15T05:18:17Z,4  stars,"Wonderful treatment, rude call centre staff",Jenny and Katy in the Cheltenham clinic made me very welcome and were reassuring and professional. This is my first round of laser hair removal so the care they provided was appreciated.,Positive,0.9148,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,professional,0,0,0,welcome,0
Sk:n,wider industry competitor,Mr Ali,2016-08-14T12:18:44Z,5  stars,Brilliant Service,I had my first treatment and I was very impressed with the way the treatment was carried out.  The nurse was very professional and explained everything professionally.,Positive,0.5256,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Salome Lopez,2016-08-14T06:55:48Z,5  stars,Good Doctor,"I felt the doctor was very knowledgeable and took his time to explain all the options, made sure I understood possible complications, etc.",Positive,0.3182,0,0,0,0,0,0,0,0,0,0,0,0,time,0,0,0,0,0,0
Sk:n,wider industry competitor,Mrs susanna averell,2016-08-12T22:27:05Z,5  stars,Excellent service,"Efficient, professional service",Positive,0.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Chen,2016-08-12T17:35:02Z,1  stars,Disappointing experience,I went to SK:N to have my upper lip done about 4 months ago. Very disappointed with the result and unsatisfied with the after-sales service.,Negative,-0.7264,0,0,0,0,0,0,0,0,0,0,Sk:n,sale,0,service,0,0,0,0,0
Sk:n,wider industry competitor,V C,2016-08-12T07:22:57Z,5  stars,Quick and efficient!,My first laser hair removal treatment was quick and easy. Amy put me at ease and it was over in no time! Thank-you.,Positive,0.6908,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,quick,0,0,0,0,0,0
Sk:n,wider industry competitor,R Staley,2016-08-12T07:21:55Z,2  stars,Disappointing Administration,"I had several appointments with Skin over the past few months and each one was change around last minute. One time I arrived and they left me waiting for 10 minutes before even notifying me that the nurse I was meant to see wasn't even in that day. They lost my paper work one time, the office manager mis-diagnosed me at my initial consultation which costs �25 (the dermatoligist confirmed this mis-diagnosis at the real appointment, which cost me �100 for nothing), they also rescheduled on me on the day my last appointment. Not a smooth experience. Very disappointing",Negative,-0.6997,0,0,0,0,0,0,0,0,0,0,0,cost,time,0,0,0,0,0,0
Sk:n,wider industry competitor,Sarah,2016-08-11T22:33:52Z,5  stars,Great service,"Friendly service, made me feel at ease and great advice provided for My treatment plan.",Positive,0.8689,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Sk:n,wider industry competitor,Jessica Bailey,2016-08-11T10:42:15Z,5  stars,"A safe, professional and faultless experience","I have started laser hair removal treatment at the London Wall clinic, for an issue I'm fairly sensitive and self conscious about. Your staff were kind, yet professional, reassuring and treated me as a valued client might be after years of treatment, despite this being my first session. All the facts were laid out to me clearly, I felt comfortable asking as many questions as I wanted and the treatment itself was quick and yet thorough. I'm very pleased with the results so far and equally pleased that I have chosen Skin as my clinic. I would reccomend it to friends and family without hesitation.",Positive,0.9758,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,value,quick,professional,0,0,0,0,results
Sk:n,wider industry competitor,Rebecca,2016-08-11T07:59:08Z,5  stars,Fantastic team,"Had my first laser hair removal treatment, didn't hurt at all. Laura was amazing really put me at ease and extremely patient with all my questions. Highly recommend skin clinic Cardiff.",Positive,0.6901,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Philip Yorke,2016-08-11T07:58:12Z,5  stars,Satisfied customer,"It was my first visit to the Skin clinic and the first time I have ventured to have this kind of treatment. I was most impressed with the professional, engaging and efficient  manner of the staff that I met. I was seen on time, there was no pressure and I was given a thorough understanding of the treatment and any possible side effects. I elected to have the treatment directly after the consultation which was painless  and expertly done. Overall it was an excellent customer experience.",Positive,0.8777,0,0,0,0,0,0,0,0,0,0,0,0,time,professional,pain,0,0,0,0
Sk:n,wider industry competitor,Nicky,2016-08-10T09:15:43Z,5  stars,Very professional and friendly,Professional treatment in a friendly environment with plenty of tips for aftercare,Positive,0.4939,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Ann,2016-08-10T08:10:50Z,4  stars,"Hair today, hair no more","Eliminated all the unwanted hair on my face. I was always a little bit cautious of facial hair removal just in case it grew back far more thicker, as of yet it has been fine.",Negative,-0.0571,0,0,0,0,0,Hair Removal,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Andy,2016-08-10T07:57:00Z,5  stars,Facial redness treatment,Very good experience. Professional and efficient.,Positive,0.7178,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Georgia Barrett,2016-08-09T11:10:58Z,5  stars,Great service,First time receiving treatment at the establishment. Great first impression and service,Positive,0.7184,0,0,0,0,0,0,0,0,0,0,0,0,time,service,0,0,0,0,0
Sk:n,wider industry competitor,Sarah Webster,2016-08-08T23:03:49Z,5  stars,So far so good,Very friendly staff who make you feel comfortable. Good knowledge  and explain things thoroughly before you get started. Painless so far so good hoping for some good results.,Positive,0.9723,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,pain,0,0,0,results
Sk:n,wider industry competitor,Shaun R,2016-08-07T20:00:03Z,5  stars,Excellent customer service,Professional and friendly,Positive,0.4939,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Helen,2016-08-07T14:33:01Z,4  stars,Very professional and courteous service,"Staff are lovely, all have a friendly smile and welcoming manner.  Very impressed with the Doctor I saw.  Extremely knowledgable but also personable.  Premises have a clinical vibe and appearance, unlike a beauty clinic.  This also increases confidence they know what they're doing.  Will definitely be using this clinic again.",Positive,0.9705,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Antonia Martinez,2016-08-07T08:10:51Z,5  stars,The Team at 144 Harley Street was Amazing!,"After much research, I chose SK:N for my skincare treatment. I was visiting London on a short holiday and they went out of their way to meet my scheduling needs. The facility was good and the cost reasonable. Dr. S...., is awesome! He is engaging and did not try to sell me on unnecessary procedures, quite the contrary, he was very straightforward with his opinion recommending the most cost effective and minimally invasive treatments that would satisfy my requests.  I never felt taken advantage of or like I was just another ""routine"" payday to him.  The hours of operation are a huge bonus as they are open 7 days a week. The entire staff was accommodating and the service superior. Special shout out to Jax at the reception desk, she truly went above and beyond and she is absolutely hilarious! She made an awkward situation completely comfortable, I felt right at home. When choosing a doctor,  I believe your first experience with the staff makes all the difference, no matter how great the physician is, if the customer service is lacking, most people will take their business and money and spend it elsewhere.  I would highly recommend SK:N Clinic for their superior service and vast range of treatments offered.",Positive,0.9934,0,0,0,0,0,0,0,0,0,0,Sk:n,cost,0,staff,0,research,0,0,0
Sk:n,wider industry competitor,Gail Rollins,2016-08-07T06:26:37Z,5  stars,Excellent,"Lovely staff, professional and competent. Nice treatment areas and comfortable.",Positive,0.9042,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,S.A,2016-08-06T17:15:17Z,3  stars,Good but could be better,"I was expecting more than a general informing about acnes, and a detailed treatment rather than suggesting some products which I have some already have similar things",Neutral,0,0,0,0,0,0,0,Acne,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,mr m j flannery,2016-08-05T11:47:53Z,5  stars,consultation,"hi,consultation at skin leeds excellent,dr helped me a lot with which way to go for my treatment,i will be going again for more treatment,thankyou.",Positive,0.5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Lise Hansen,2016-08-05T10:17:47Z,4  stars,Great first session.,The practitioner was very good and calm for my first session (laser hair removal). She made it all seem very normal and not as daunting as I had anticipated!,Positive,0.6962,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,calm,0,0,0,0,0
Sk:n,wider industry competitor,hello,2016-08-05T08:52:59Z,3  stars,the whole service was great but they should really let you know everything.,The service was great from start to finish.,Positive,0.6249,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Sk:n,wider industry competitor,Holborn client,2016-08-04T17:41:05Z,3  stars,Fab nurses!,"From the initial consultation to the treatment the nurses and clinical staff instantly made me feel reassured and at ease and were extremely informative. Only downside was that the staff at reception had obviously come out of a meeting and were openly discussing staff/colleague issues openly, wasn't too professional. The treatment rooms could do with a sprouse up, very dated and lacking inspiration. However if you are purely interested in clinical aspect of treatment then this is a great place to visit.",Positive,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Rhiannon,2016-08-04T08:28:33Z,5  stars,Very accommodating,Excellent first treatment. Felt very comfortable during the entire visit. All member of staff are friendly and professional making it a pleasant experience overall.,Positive,0.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Tanya,2016-08-02T12:57:18Z,5  stars,Brilliant Service,"For my first treatment, I was feeling a little nervous but before I knew it my treatment was done, it was so fast and pain free.",Negative,-0.1404,0,0,0,0,0,0,0,0,0,0,0,0,0,nervous,pain,0,0,0,0
Sk:n,wider industry competitor,Diana Lorena,2016-08-02T11:52:15Z,5  stars,Results from the first day on Laser Hair Removal,Great Customer service and Results on Laser Hair Removal,Positive,0.6249,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,service,0,0,0,0,results
Sk:n,wider industry competitor,Adam D'ambrosio,2016-08-02T08:38:54Z,5  stars,First two Visits,"This is the first time I have visited a company like this {for skin tag removal from my eye lids }. The service was very good, fast and efficient. Happy all round.",Positive,0.9041,0,0,0,0,0,0,Skin Tag,0,0,0,0,0,time,service,0,0,0,happy,0
Sk:n,wider industry competitor,Ms Lindsay Sumner,2016-08-02T08:30:04Z,3  stars,Clinicians are nice but call centre isn't very good,"My consultation appointment was fine, although the emphasis everywhere is very much on signing up and the money rather than answering detailed questions about the process.",Positive,0.2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Catherine Galbraith,2016-08-01T11:11:35Z,5  stars,Very professional,Had skin tag removed painless,Positive,0.296,0,0,0,0,0,0,Skin Tag,0,0,0,0,0,0,0,pain,0,0,0,0
Sk:n,wider industry competitor,Victoria Welsh,2016-07-31T14:16:57Z,5  stars,A top-notch welcoming Clinic,"I felt very confident in undergoing a minor surgical procedure at this clinic.  I'd been a little nervous and anxious but the staff and clinician put me at ease and the whole experience proved to be quick, almost pain-free and cosmetically extremely successful.  I thoroughly recommend SK;N clinics.",Positive,0.9379,0,0,0,0,0,0,0,0,0,0,0,0,quick,staff,pain,0,0,0,0
Sk:n,wider industry competitor,Phil Derouet,2016-07-31T12:21:16Z,5  stars,Amazing service and friendly staff,The staff couldn't of been more helpfull. The girl who gave me my treatment was reassuring and friendly. Over all a grate experience.,Positive,0.7096,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,helpful,0
Sk:n,wider industry competitor,Sue,2016-07-31T07:08:05Z,5  stars,Professional,"I cannot fault anything about my treatment from the first phone call to the actual treatment, it was completely professional, the treatment it self was very quick and apart from a few pricks of the needle painless and you could see a difference straightaway , something you could actually have done in your lunch break, brilliant experience for me",Positive,0.7475,0,0,0,0,0,0,0,0,0,0,0,0,quick,professional,pain,0,0,0,0
Sk:n,wider industry competitor,Jane Lewis,2016-07-30T14:56:59Z,2  stars,First treatment for Laser treatment,"Although the young lady was very pleasant, I felt she was very disengaged, she didn't really look at the patches that needed the treatment, treatment was hurried and didn't feel all areas were covered.",Positive,0.5563,0,0,0,0,0,0,0,0,0,0,0,0,0,lady,0,0,0,0,0
Sk:n,wider industry competitor,Gemma Williams,2016-07-30T09:50:46Z,5  stars,Excellent service,I had a skin consultation and decided to go for the dermapen. I had my first treatment of three and my skin has been looking great after the post down time of 3 days. I am looking forward to the next treatment.,Positive,0.6249,0,0,0,0,0,0,0,0,0,0,0,0,time,0,0,0,0,0,0
Sk:n,wider industry competitor,Ruth Carnall,2016-07-30T06:24:11Z,5  stars,great care,Very good experience . Staff are caring and efficient,Positive,0.8479,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Customer,2016-07-29T09:05:16Z,5  stars,"Professional, Trustworthy and Reliable",I've had my first treatment and have booked seven more! I'm sure that says it all!,Positive,0.3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Christine,2016-07-29T08:34:54Z,5  stars,Very professional,"Professional service, quickly done and pain free.",Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,quick,professional,pain,0,0,0,0
Sk:n,wider industry competitor,Maddy,2016-07-29T08:15:14Z,5  stars,Friendly and professional staff,"The staff were friendly and professional, making a new treatment seem less stressful.",Positive,0.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Dee,2016-07-29T04:55:39Z,1  stars,Appointment,Not organised for booking appointments and given appointment on date where I haven't booked.,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
